artist_name,track_name,artist_uri,track_uri
Nas,The World Is Yours,spotify:artist:20qISvAhX20dpIbOOzGK3q,spotify:track:5FHXxdJeq1iAE9PjDTEgyd
A Tribe Called Quest,Scenario - LP Mix,spotify:artist:09hVIj6vWgoCDtT03h8ZCa,spotify:track:0301nLjG0ti26rx5ZmfqtP
Gil Scott-Heron,Home Is Where the Hatred Is,spotify:artist:0kEfub5RzlZOB2zGomqVSU,spotify:track:3yZfH82ijiYuMBpYcDJo5I
Digable Planets,Rebirth of Slick (Cool Like Dat),spotify:artist:0gqIrDRL7CEPBWMmkuZPdQ,spotify:track:26q6YTrXt9l8qshIveiTX9
Public Enemy,Rebel Without A Pause,spotify:artist:6Mo9PoU6svvhgEum7wh2Nd,spotify:track:09lUjiXmhTzw4ifqRY5q9p
Onyx,Slam,spotify:artist:10Khz9BDdDT2mzm3330Cvu,spotify:track:0W2mz7mvaBaEsC4rmoRNPn
Parliament,Let's Play House,spotify:artist:5SMVzTJyKFJ7TUb46DglcH,spotify:track:1R74inuLZEjedyBwZUrLM0
AMG,Bitch Betta Have My Money,spotify:artist:0Pn30Vf7efqPb1kyXa6B9S,spotify:track:2H3BNi4FyJqjpbTv8qfTtI
Mike Posner,I Took A Pill In Ibiza - Seeb Remix,spotify:artist:2KsP6tYLJlTBvSUxnwlVWa,spotify:track:17Fd6Yb7mSbinKG8LoWfFl
Justin Bieber,Love Yourself,spotify:artist:1uNFoZAHBGtllmzznpCI3s,spotify:track:3hB5DgAiMAQ4DzYbsMq1IT
ZAYN,PILLOWTALK,spotify:artist:5ZsFI1h6hIdQRw2ti0hz81,spotify:track:0PDUDa38GO8lMxLCRc4lL1
Lil Jon,Lovers & Friends,spotify:artist:7sfl4Xt5KmfyDs2T3SVSMK,spotify:track:22iOO39QpOuEE9Igz2PxyG
Lukas Graham,7 Years,spotify:artist:25u4wHJWxCA9vO0CzxAbK7,spotify:track:7129iqBafaphfc3WPCGC0L
Miguel,Simple Things,spotify:artist:360IAlyVv4PCEVjgyMZrxK,spotify:track:2YEr07055St40kz0aUfm4f
Meghan Trainor,Like I'm Gonna Lose You,spotify:artist:6JL8zeS1NmiOftqZTRgdTz,spotify:track:2YlZnw2ikdb837oKMKjBkW
Avery Wilson,If I Have To,spotify:artist:2c6geVFkxNT2BKQyHUvnT3,spotify:track:4DLZpekzmIm1fSO0IPEk3R
Diddy,"I Need a Girl Part 2 (feat. Loon, Ginuwine & Mario Winans)",spotify:artist:59wfkuBoNyhDMQGCljbUbA,spotify:track:6Wt5QBzHp9vdSLAFlvdnDQ
Jay Chou,明明就,spotify:artist:2elBjNSdBE2Y3f0j1mjrql,spotify:track:04x6DpeFQ72efXsD0DmWPQ
Jay Chou,七里香,spotify:artist:2elBjNSdBE2Y3f0j1mjrql,spotify:track:3kwqNLXvsjSrIXbVsRBj8q
Jay Chou,珊瑚海,spotify:artist:2elBjNSdBE2Y3f0j1mjrql,spotify:track:4JY5s40ymnG18f6wxQtzPw
Jay Chou,給我一首歌的時間,spotify:artist:2elBjNSdBE2Y3f0j1mjrql,spotify:track:1KlVJebZrrMSMxcEKOV5w5
Jay Chou,說好的幸福呢,spotify:artist:2elBjNSdBE2Y3f0j1mjrql,spotify:track:6W2tmkeuHKaedHhdTPnyVs
Jay Chou,愛你沒差,spotify:artist:2elBjNSdBE2Y3f0j1mjrql,spotify:track:0N8PEQ33Ba841py3SEV0Wp
Jay Chou,Mine Mine,spotify:artist:2elBjNSdBE2Y3f0j1mjrql,spotify:track:6C07AiFdxKqUPbv92K4CG7
Jay Chou,我不配 - Live,spotify:artist:2elBjNSdBE2Y3f0j1mjrql,spotify:track:2wGf8JbSGQB4XfZTJkEJPY
Jay Chou,你是我的OK繃 - Live,spotify:artist:2elBjNSdBE2Y3f0j1mjrql,spotify:track:1XACy3ciknn4TIwWdoTeJx
Jay Chou,稻香,spotify:artist:2elBjNSdBE2Y3f0j1mjrql,spotify:track:6Uq8BnOxvXJsQiJ2XqfO5P
Jay Chou,我不配,spotify:artist:2elBjNSdBE2Y3f0j1mjrql,spotify:track:7G7ao6iFuNIn2k9cZhO5lP
Jay Chou,蒲公英的約定,spotify:artist:2elBjNSdBE2Y3f0j1mjrql,spotify:track:4hYHaROtjB6YREh6AgW3fd
Jay Chou,聽媽媽的話,spotify:artist:2elBjNSdBE2Y3f0j1mjrql,spotify:track:14YooSSTGCikWjqD0e5r4j
Jay Chou,退後,spotify:artist:2elBjNSdBE2Y3f0j1mjrql,spotify:track:5wliwpm3bkFQ7Z8l3lLTwf
Jay Chou,菊花台,spotify:artist:2elBjNSdBE2Y3f0j1mjrql,spotify:track:4sLlPACKA3OTNcJryGgWKR
Jay Chou,浪漫手機,spotify:artist:2elBjNSdBE2Y3f0j1mjrql,spotify:track:4ofmSKnAYj295dE0klRGQx
Jay Chou,夜曲,spotify:artist:2elBjNSdBE2Y3f0j1mjrql,spotify:track:32nainF4TXsMpuFOGCkzzM
Jay Chou,龍捲風,spotify:artist:2elBjNSdBE2Y3f0j1mjrql,spotify:track:0ZJecVwpRY2TKi3j2kkwXR
JJ Lin,她說,spotify:artist:7Dx7RhX0mFuXhCOUgB01uM,spotify:track:632VyMrvhsHIsO4zq9khts
JJ Lin,小酒窩,spotify:artist:7Dx7RhX0mFuXhCOUgB01uM,spotify:track:53WV5mAY2opmFC0r0LjRdM
JJ Lin,一千年以後,spotify:artist:7Dx7RhX0mFuXhCOUgB01uM,spotify:track:1J59cbPdIwiUMtX1ee7NwM
JJ Lin,發現愛,spotify:artist:7Dx7RhX0mFuXhCOUgB01uM,spotify:track:3D0vHU0QeUsLfJk9qP0Nje
Mayday,突然好想你,spotify:artist:16s0YTFcyjP4kgFwt7ktrY,spotify:track:3mTmGzRwgPPqLSi7Smvkxt
Leehom Wang,依然愛你,spotify:artist:2F5W6Rsxwzg0plQ0w8dSyt,spotify:track:7qOp7uoBitD281yF5PxWAy
Leehom Wang,心跳,spotify:artist:2F5W6Rsxwzg0plQ0w8dSyt,spotify:track:6D6tjxdEoUKm2gpuPMZW6M
Leehom Wang,你是我心內的一首歌,spotify:artist:2F5W6Rsxwzg0plQ0w8dSyt,spotify:track:0s4jjt2KLI64rHZyLIT9gr
Leehom Wang,你不知道的事,spotify:artist:2F5W6Rsxwzg0plQ0w8dSyt,spotify:track:6KAw9NEvkVlIhg5T0G97M8
Leehom Wang,第一個清晨 - Live,spotify:artist:2F5W6Rsxwzg0plQ0w8dSyt,spotify:track:2ryAcZJz8x9LGqCKEKsHng
Mario,Let Me Love You,spotify:artist:20s0P9QLxGqKuCsGwFsp7w,spotify:track:5xV0Czdqefft6sPDqjmFBu
Miguel,Sure Thing,spotify:artist:360IAlyVv4PCEVjgyMZrxK,spotify:track:0JXXNGljqupsJaZsgSbMZV
Sevyn Streeter,It Won't Stop (feat. Chris Brown),spotify:artist:6If57j6e3TXXk0HiLcIZca,spotify:track:2xRYnHQdLD9ketvC01UYYT
Jay Chou,晴天,spotify:artist:2elBjNSdBE2Y3f0j1mjrql,spotify:track:0F02KChKwbcQ3tk4q1YxLH
JJ Lin,可惜沒如果,spotify:artist:7Dx7RhX0mFuXhCOUgB01uM,spotify:track:6WoQzK5Exbfcmow1AoNRkl
Ed Sheeran,Photograph,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,spotify:track:6fxVffaTuwjgEk5h9QyRjy
Ed Sheeran,Thinking Out Loud,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,spotify:track:1Slwb6dOYkBlWal1PGtnNg
Ed Sheeran,The A Team,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,spotify:track:1VdZ0vKfR5jneCmWIUAMxK
The Fray,How to Save a Life,spotify:artist:0zOcE3mg9nS6l3yxt1Y0bK,spotify:track:5fVZC9GiM4e8vu99W0Xf6J
The Fray,You Found Me,spotify:artist:0zOcE3mg9nS6l3yxt1Y0bK,spotify:track:4IoYz8XqqdowINzfRrFnhi
Chris Brown,Next To You,spotify:artist:7bXgB6jMjp9ATFy66eO08Z,spotify:track:7DVvm94B6KDKtI6wzG4Vvm
Chris Brown,With You,spotify:artist:7bXgB6jMjp9ATFy66eO08Z,spotify:track:1CdkNxTlkUWR4ZnXcKES3b
Chris Brown,I Wanna Be,spotify:artist:7bXgB6jMjp9ATFy66eO08Z,spotify:track:2BXm7Q39qO2B6LlckVPjtg
Chris Brown,Yo (Excuse Me Miss),spotify:artist:7bXgB6jMjp9ATFy66eO08Z,spotify:track:7DFnq8FYhHMCylykf6ZCxA
Yuna,Crush,spotify:artist:3kHVioJpVxlazAAKQ64pC1,spotify:track:3Txcx4jhuiTZSvhAL0WaRc
Michael Wong,童話,spotify:artist:26SQFo2qNNGOxh2PUAsTeO,spotify:track:09oeZoDXXHxQKZnGlewEQu
Michael Wong,第一次,spotify:artist:26SQFo2qNNGOxh2PUAsTeO,spotify:track:5u59RQ4xyBhnUR81b2detz
Hu Xia,勉強,spotify:artist:3iRqbMhzyOyoCkmmMRxLWR,spotify:track:3MMJw13cPo3E5ni0qmip4I
Yisa Yu,指望,spotify:artist:75CM5fojYdKYD0xYSFh22Z,spotify:track:76Yiw00dOGxBkHbaZS5pOZ
Sam Lee,最近,spotify:artist:7ya3wFqG9X35S7L7XSrE2i,spotify:track:57pUHpCltt09b5w1W6m9qb
Richie Jen,對面的女孩看過來,spotify:artist:0zjNCSqeDIxn63crtDx7G2,spotify:track:51vo4MbGHmzEuW5Nrk6flg
JJ Lin,手心的薔薇,spotify:artist:7Dx7RhX0mFuXhCOUgB01uM,spotify:track:07DWACsD58aEdq6XnDadLh
JJ Lin,江南,spotify:artist:7Dx7RhX0mFuXhCOUgB01uM,spotify:track:0YgvF6fNWydNGzCY3pzK4Y
Major Lazer,Cold Water (feat. Justin Bieber & MØ),spotify:artist:738wLrAtLtCtFOLvQBXOXp,spotify:track:6DNtNfH8hXkqOX1sjqmI7p
The Chainsmokers,Closer,spotify:artist:69GGBxA162lTqCwzJG5jLp,spotify:track:7BKLCZ1jbUBVqRi2FVlTVw
Joseph Vincent,Our First Song,spotify:artist:40JlNF1w2OiSOyj1nC4y0I,spotify:track:6J9tgHIE8qdy5ulg3c9SwG
Mike Perry,The Ocean,spotify:artist:6lB8vOoI4DRrrVxXwuV19c,spotify:track:2CPqh63wRVscbceKcPxwvv
Vivian Hsu,好眼淚壞眼淚,spotify:artist:6cP65fCRmCJQejKYSnVb47,spotify:track:2s6yR0dHeXhLAwbCpeBQQO
Fish Leong,崇拜,spotify:artist:3aIDSTKS9yH745GUQBxDcS,spotify:track:5ffIyIKABdFm6VIZbRVFFm
Kendrick Lamar,Swimming Pools (Drank) - Extended Version,spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg,spotify:track:5ujh1I7NZH5agbwf7Hp8Hc
Kanye West,All Of The Lights,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,spotify:track:22L7bfCiAkJo5xGSQgmiIO
Kanye West,Mercy,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,spotify:track:4qikXelSRKvoCqFcHLB2H2
Lil Wayne,6 Foot 7 Foot,spotify:artist:55Aa2cqylxrFIXC767Z865,spotify:track:0z5ZPs57J2KERwM1tBM2GF
Chris Brown,Look At Me Now,spotify:artist:7bXgB6jMjp9ATFy66eO08Z,spotify:track:0LWQWOFoz5GJLqcHk1fRO2
Travis Porter,Ayy Ladies,spotify:artist:6z1cicLMt9XArxN10q7m8a,spotify:track:4P6BuLsqtg5uISdE77ypI9
T-Pain,5 O'Clock,spotify:artist:3aQeKQSyrW4qWr35idm0cy,spotify:track:6g8ZfJzKxyd19OLAqQ8MuO
Cali Swag District,Teach Me How to Dougie,spotify:artist:1EeArivTpzLNCqubV95255,spotify:track:61LtVmmkGr8P9I2tSPvdpf
Kid Cudi,Pursuit Of Happiness (nightmare),spotify:artist:0fA0VVWsXO9YnASrzqfmYu,spotify:track:5iSEsR6NKjlC9SrIJkyL3k
Kid Cudi,Heart Of A Lion (Kid Cudi Theme Music),spotify:artist:0fA0VVWsXO9YnASrzqfmYu,spotify:track:4FgcgJpZaKJRog2EISGWjN
Eminem,Love The Way You Lie,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,spotify:track:6UaRii9AH6Zss9xNMEQ2M9
Wiz Khalifa,Roll Up,spotify:artist:137W8MRPWKqSmrBGDBFSop,spotify:track:53DB6LJV9B8sz0p1s6tlGS
T-Pain,Buy U a Drank (Shawty Snappin'),spotify:artist:3aQeKQSyrW4qWr35idm0cy,spotify:track:4gFXY5yvHayGckJndafYQE
Big Sean,My Last,spotify:artist:0c173mlxpT3dSFRgMO8XPh,spotify:track:70tFuqBcduJv15bEnOPRTh
Drake,Headlines,spotify:artist:3TVXtAsR1Inumwj472S9r4,spotify:track:6LxSe8YmdPxy095Ux6znaQ
Lil Wayne,How To Love,spotify:artist:55Aa2cqylxrFIXC767Z865,spotify:track:4aX4Oycsk1fhHIee1zqsDe
Waka Flocka Flame,No Hands (feat. Roscoe Dash and Wale) - Explicit Album Version,spotify:artist:6f4XkbvYlXMH0QgVRzW0sM,spotify:track:03tqyYWC9Um2ZqU0ZN849H
T-Pain,Booty Wurk (One Cheek At a Time),spotify:artist:3aQeKQSyrW4qWr35idm0cy,spotify:track:053xKa7PdxQsJNWmBjV0sv
Drake,The Motto,spotify:artist:3TVXtAsR1Inumwj472S9r4,spotify:track:4Kz4RdRCceaA9VgTqBhBfa
Tyga,Faded,spotify:artist:5LHRHt1k9lMyONurDHEdrp,spotify:track:2NRUU0gP1d8Yif8CpsCW8l
Lil Wayne,Mirror,spotify:artist:55Aa2cqylxrFIXC767Z865,spotify:track:6MreoQf8oixWI2xRcw3Fv1
Lil Wayne,She Will,spotify:artist:55Aa2cqylxrFIXC767Z865,spotify:track:3FFcZZq3Z3EJrhUecwcMdG
Lil Wayne,Blunt Blowin,spotify:artist:55Aa2cqylxrFIXC767Z865,spotify:track:6v2eEC9Nr9POe5xPUm8361
Lil Wayne,How To Love,spotify:artist:55Aa2cqylxrFIXC767Z865,spotify:track:4aX4Oycsk1fhHIee1zqsDe
Lil Wayne,Right Above It,spotify:artist:55Aa2cqylxrFIXC767Z865,spotify:track:1kMuU3TNQvHbqvXCWBodmP
DJ Khaled,I'm On One,spotify:artist:0QHgL1lAIqAw0HtD7YldmP,spotify:track:608a1wIsSd5KzMEqm1O7w3
Eminem,No Love,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,spotify:track:52JyHLUiugFECIYBWM2qdh
Lil Wayne,MegaMan,spotify:artist:55Aa2cqylxrFIXC767Z865,spotify:track:00NUqFMIpCsrYPbM9YpVHQ
Lil Wayne,A Milli,spotify:artist:55Aa2cqylxrFIXC767Z865,spotify:track:6ScJMrlpiLfZUGtWp4QIVt
Lil Wayne,Drop The World,spotify:artist:55Aa2cqylxrFIXC767Z865,spotify:track:3e21cX0CVwzkQXiHz7WUQZ
Lil Wayne,President Carter,spotify:artist:55Aa2cqylxrFIXC767Z865,spotify:track:0h6sfKXFb641F2E13rY4f2
Lil Wayne,Nightmares Of The Bottom,spotify:artist:55Aa2cqylxrFIXC767Z865,spotify:track:37sImz0wkOcX1cMWzo080d
Lil Wayne,John,spotify:artist:55Aa2cqylxrFIXC767Z865,spotify:track:7HaggpJGAfEgH8wyMLOIPl
Drake,I'm Goin In,spotify:artist:3TVXtAsR1Inumwj472S9r4,spotify:track:60geMByGdlcGGMR5R5ZjHE
Lil Wayne,Lollipop,spotify:artist:55Aa2cqylxrFIXC767Z865,spotify:track:4P7VFiaZb3xrXoqGwZXC3J
Lil Wayne,Bill Gates,spotify:artist:55Aa2cqylxrFIXC767Z865,spotify:track:610FzmkhFSsORpECZbjT4X
The MegaStars Of Hip Hop & R&B Karaoke,The Motto (Drake feat. Lil Wayne Tribute) [Karaoke,spotify:artist:437mSjajddCHbTUb4VBuUR,spotify:track:7H6JZrURGevn8TxNSRbgDt
Lil Wayne,Two Shots,spotify:artist:55Aa2cqylxrFIXC767Z865,spotify:track:0UgOoittThKoeePLufhLTs
Lil Wayne,Gonorrhea,spotify:artist:55Aa2cqylxrFIXC767Z865,spotify:track:2k79z9A1dbdQ8gQG8M1Zz5
Jay Sean,Down,spotify:artist:4pADjHPWyrlAF0FA7joK2H,spotify:track:6cmm1LMvZdB5zsCwX5BjqE
Lil Wayne,Intro,spotify:artist:55Aa2cqylxrFIXC767Z865,spotify:track:2ikizHdvajtNX79LUsVagh
Lil Wayne,I'm Single,spotify:artist:55Aa2cqylxrFIXC767Z865,spotify:track:3C9UV0uRiF3DAKe1tCWIdU
The MegaStars Of Hip Hop & R&B Karaoke,The Motto (Drake feat. Lil Wayne Tribute) [Karaoke,spotify:artist:437mSjajddCHbTUb4VBuUR,spotify:track:7H6JZrURGevn8TxNSRbgDt
MiMS,Rock 'n Rollin' - Feat. Tech N9ne,spotify:artist:76RrKpsvOmSKG8CIjROdSG,spotify:track:5tSLd57ojw7OoAOiGdTPxC
JAY Z,Otis,spotify:artist:3nFkdlSjzX9mRTtwJOzDYB,spotify:track:6aGNg25mRJdqd318f9X6Wn
50 Cent,In Da Club,spotify:artist:3q7HBObVc0L8jNeTe5Gofh,spotify:track:7iL6o9tox1zgHpKUfh9vuC
Justin Timberlake,SexyBack,spotify:artist:31TPClRtHm23RisEBtV3X7,spotify:track:0O45fw2L5vsWpdsOdXwNAR
Eminem,Lose Yourself - Soundtrack Version,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,spotify:track:7w9bgPAmPTtrkt2v16QWvQ
Kanye West,Gold Digger,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,spotify:track:5XJJdNPkwmbUwE79gv0NxK
Chamillionaire,Ridin',spotify:artist:6vdMPayKk8YJxxeNP5oMCb,spotify:track:3kZoay4ANo86ehb6s4RwS9
JAY Z,Otis,spotify:artist:3nFkdlSjzX9mRTtwJOzDYB,spotify:track:6aGNg25mRJdqd318f9X6Wn
Yelawolf,Daddy's Lambo,spotify:artist:68DWke2VjdDmA75aJX5C57,spotify:track:49rnuaQOpoTeKe0PA5nKdo
Eminem,The Real Slim Shady,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,spotify:track:3yfqSUWxFvZELEM4PmlwIR
Eminem,When I'm Gone,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,spotify:track:2ye824NM1m7Nc2UPXtwZjL
Eminem,So Bad,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,spotify:track:0R8zDxhP2LaqQTeByPDWiS
Eminem,Crack A Bottle,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,spotify:track:3LySNPf6PRGhOVWJdZutow
Eminem,Kill You,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,spotify:track:5eGEc27nnhtmcOh6RC890a
Eminem,Kim,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,spotify:track:20oenBXlmwIfK0F3fQIjhM
Eminem,Just Lose It,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,spotify:track:0qcjuYtMWhBjXg0Xwt5SzS
Eminem,FACK,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,spotify:track:1yGSAsMRNGW8AI98cWCLk5
Eminem,I'm Back,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,spotify:track:3xVtc7PB4V3AqAfq4Iahli
Eminem,FACK,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,spotify:track:1yGSAsMRNGW8AI98cWCLk5
Eminem,So Bad,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,spotify:track:0R8zDxhP2LaqQTeByPDWiS
Future,Honest,spotify:artist:1RyvyyTE3xzB2ZywiAwp0i,spotify:track:5ik5nMy8vdS2rXe7SAGt2K
Daryl Coley,Jesus Saves,spotify:artist:2k7eX9JBghoFsvRljRzi01,spotify:track:38Z6tJAwKJI6XI3Kf17dQ6
Daryl Coley,When Sunday Comes - Bible Stories Album Version,spotify:artist:2k7eX9JBghoFsvRljRzi01,spotify:track:1JIyzwxYKUktXe7tn4oqk9
Daryl Coley,Beyond The Veil - Beyond The Veil Album Version,spotify:artist:2k7eX9JBghoFsvRljRzi01,spotify:track:1XGD06MU8Ds1O0J9mjo2yn
Daryl Coley,Sovereign - Sweet Rain Records Master,spotify:artist:2k7eX9JBghoFsvRljRzi01,spotify:track:1tq9xUkPwGfhFFLx4qIUXe
Yolanda Adams,My Everything,spotify:artist:47opbYEKDjXnRk9uLscp11,spotify:track:5tHnjoKsYED7qWuxRXQnfU
Rev. James Cleveland,Lord Do It,spotify:artist:5uJcbsnC2bQYo7gwvdXHLT,spotify:track:5HeEJbaS7V9Ft7gfq8uRGi
James Cleveland,Can't Nobody Do Me Like Jesus,spotify:artist:5g1lWbZIQ0LCWbKmRJDSSn,spotify:track:1PnajxkcP3H7eoIIV4mUCr
Rev. James Cleveland,It's Gonna Be Late,spotify:artist:5uJcbsnC2bQYo7gwvdXHLT,spotify:track:4XGIidRjpNzsCnoNGdGWOb
Rev. James Cleveland,Somethings's Got A Hold On Me,spotify:artist:5uJcbsnC2bQYo7gwvdXHLT,spotify:track:0YSq9hZ3jdSaQqb0lNJVmR
Rev. James Cleveland,Get Right Church,spotify:artist:5uJcbsnC2bQYo7gwvdXHLT,spotify:track:3bX755wtdJVBmxAt2XOl0k
Rev. James Cleveland,Plenty Good Room,spotify:artist:5uJcbsnC2bQYo7gwvdXHLT,spotify:track:2cN430MakYNpjAGr165EGA
Rev. James Cleveland,Oh To Be Kept By Jesus,spotify:artist:5uJcbsnC2bQYo7gwvdXHLT,spotify:track:4yl33nPtPDHTinX4HiGULc
James Cleveland,Something About God's Grace,spotify:artist:5g1lWbZIQ0LCWbKmRJDSSn,spotify:track:7DMWyUXlGvljqCvGA06FII
Aretha Franklin,Old Landmark,spotify:artist:7nwUJBm0HE4ZxD3f5cy5ok,spotify:track:5FnlmowF3elDo9Psgw1yFq
Rev. James Cleveland,Child of the Most High King,spotify:artist:5uJcbsnC2bQYo7gwvdXHLT,spotify:track:6uBuhAsOjaM3r6vzOqpZRl
James Cleveland,I Stood On The Banks Of Jordan,spotify:artist:5g1lWbZIQ0LCWbKmRJDSSn,spotify:track:3wBHlmxdFh1D2BF113cjNU
William Murphy,It's Working,spotify:artist:1FQJqgKQDNLWfeLBQoQLmD,spotify:track:6cfvKRVBkw0i6usuYwsYSI
Fred Hammond,We're Blessed,spotify:artist:2ndyVAdV9UqF1XjyTJt484,spotify:track:0ZD5LFsk2PMHicGH8MWRN8
Daryl Coley,Jesus Saves,spotify:artist:2k7eX9JBghoFsvRljRzi01,spotify:track:5s1PL5yCvR6J2k8Ost3kUq
Daryl Coley,That Special Place,spotify:artist:2k7eX9JBghoFsvRljRzi01,spotify:track:5fJ8BDYdlk7miYgbZlVek4
Daryl Coley,Real - When The Music Stops Album Version,spotify:artist:2k7eX9JBghoFsvRljRzi01,spotify:track:0GQTtoUTT5deCfiV59ffAS
Daryl Coley,Standing On The Promises (Palmore) - Beyond The Veil Album Version,spotify:artist:2k7eX9JBghoFsvRljRzi01,spotify:track:4OHCcJZQFtqFENnvMTvoeV
Yolanda Adams,I'll Always Remember,spotify:artist:47opbYEKDjXnRk9uLscp11,spotify:track:43ojrm8tsSR7XVwsV1YLsm
3 Winans Brothers,Dance,spotify:artist:7xbASS1kd4OAMYms7T3uo3,spotify:track:6Bf42frvW3xPMvpndpULxA
Marvin Sapp,The Best In Me,spotify:artist:5r0KYGxdIZEHZ6z6XbkVbo,spotify:track:1B5NWdLAt8GC4WKTPUCrLM
Jimmy Buffett,Margaritaville,spotify:artist:28AyklUmMECPwdfo8NEsV0,spotify:track:4EEjMyQub6tgFVshlM9j1M
Jimmy Buffett,Cheeseburger In Paradise,spotify:artist:28AyklUmMECPwdfo8NEsV0,spotify:track:6VeZ970uI0Yi6sjBgyFBrp
Jimmy Buffett,Fins,spotify:artist:28AyklUmMECPwdfo8NEsV0,spotify:track:4X6qvY7lDpNxq9QokS5F0u
Jimmy Buffett,Son Of A Son Of A Sailor,spotify:artist:28AyklUmMECPwdfo8NEsV0,spotify:track:5Yi6mwvMHnnh241uGjcJYy
Jimmy Buffett,A Pirate Looks At Forty,spotify:artist:28AyklUmMECPwdfo8NEsV0,spotify:track:6ac6RlvEhiFraIxBYHhg1j
Alan Jackson,It's Five O' Clock Somewhere,spotify:artist:4mxWe1mtYIYfP040G38yvS,spotify:track:07KYRDFf8Q6sqj4PWCP9vh
Alan Jackson,Remember When,spotify:artist:4mxWe1mtYIYfP040G38yvS,spotify:track:1M1HscO3JywTvswsVx1GcI
Kenny Chesney,El Cerrito Place,spotify:artist:3grHWM9bx2E9vwJCdlRv9O,spotify:track:13JngJc6J0ykO7Pq0gin35
Kenny Chesney,Pirate Flag,spotify:artist:3grHWM9bx2E9vwJCdlRv9O,spotify:track:6LyE8gxq8Hq7AGeOvLbGMv
Kenny Chesney,Summertime,spotify:artist:3grHWM9bx2E9vwJCdlRv9O,spotify:track:3cE5ltZFHmBpiS77itKaOM
Kenny Chesney,Beer In Mexico,spotify:artist:3grHWM9bx2E9vwJCdlRv9O,spotify:track:5pgmgHNxiq9w9XuthMKzJS
Kenny Chesney,American Kids,spotify:artist:3grHWM9bx2E9vwJCdlRv9O,spotify:track:1dgWTMoHwTUnQhOQ8SR5fV
Kenny Chesney,When I See This Bar,spotify:artist:3grHWM9bx2E9vwJCdlRv9O,spotify:track:5ZUDwKhUfJrlY8eo85XHPb
Kenny Chesney,You And Tequila (With Grace Potter) (Live At Red Rocks Amphitheatre),spotify:artist:3grHWM9bx2E9vwJCdlRv9O,spotify:track:1FnItzXv96rXVILRuDfedz
Kenny Chesney,Drink It Up,spotify:artist:3grHWM9bx2E9vwJCdlRv9O,spotify:track:3bYYrC2lo0krPYuESCyfUe
Kenny Chesney,Wild Child (with Grace Potter),spotify:artist:3grHWM9bx2E9vwJCdlRv9O,spotify:track:050iNgNKEUrJboOnH4Jhm6
Kenny Chesney,Beer Can Chicken,spotify:artist:3grHWM9bx2E9vwJCdlRv9O,spotify:track:3X67nUl5Nei420ZEz8cFAu
Kenny Chesney,Save It for a Rainy Day,spotify:artist:3grHWM9bx2E9vwJCdlRv9O,spotify:track:6wfTb2he5ANMQSFnlamnyi
Kenny Chesney,Flora-Bama,spotify:artist:3grHWM9bx2E9vwJCdlRv9O,spotify:track:0hlou0hEfL2aS9FpJMX2OW
Kenny Chesney,If This Bus Could Talk,spotify:artist:3grHWM9bx2E9vwJCdlRv9O,spotify:track:4zNuxrIo8iRc1CrcDohZq2
Kenny Chesney,Til It's Gone,spotify:artist:3grHWM9bx2E9vwJCdlRv9O,spotify:track:1Lh8n5owE0h0hgqWfqtvuD
Zac Brown Band,Knee Deep (feat. Jimmy Buffett),spotify:artist:6yJCxee7QumYr820xdIsjo,spotify:track:1yEwEiTpsaPhQi9lb5EVV4
Zac Brown Band,Toes,spotify:artist:6yJCxee7QumYr820xdIsjo,spotify:track:5kjyiH6but1t2UDXq15aeS
Bob Marley & The Wailers,"No Woman, No Cry - Live At The Lyceum, London/1975",spotify:artist:2QsynagSdAqZj3U9HgDzjD,spotify:track:2mKsPUojh602HvSeNt04CB
Bob Marley & The Wailers,Is This Love,spotify:artist:2QsynagSdAqZj3U9HgDzjD,spotify:track:6M5cQCyieE1Q8YQydVLzxL
Bob Marley & The Wailers,One Love / People Get Ready,spotify:artist:2QsynagSdAqZj3U9HgDzjD,spotify:track:4OsZ1vrenrtSbqLJxOceKl
Bob Marley & The Wailers,Could You Be Loved,spotify:artist:2QsynagSdAqZj3U9HgDzjD,spotify:track:61dXuN3VyqGOyOeMfJXIPh
